source,interaction,target,cor,cor_sign
T074592,---,T082924,0.179686154257712,+
T074592,---,T094518,-0.142590025601099,-
T074592,---,T108651,0.133914349519553,+
T074592,---,T154656,0.152911915971011,+
T074592,---,T166176,0.209943047033612,+
T074600,---,T106088,0.264930105401109,+
T074600,---,T108174,0.449105835785861,+
T074600,---,T149240,0.359570455925998,+
T074600,---,T166176,0.316240828682118,+
T074910,---,T074914,0.41218056709343,+
T074910,---,T136043,0.405545294976036,+
T074911,---,T121957,0.42992913814727,+
T074911,---,T172888,0.515134957311671,+
T074914,---,T094098,0.399763576974125,+
T074914,---,T183713,0.394862763010039,+
T074914,---,T184118,0.476591453860905,+
T076042,---,T076126,0.453329359650786,+
T076042,---,T173908,0.290239468818741,+
T076042,---,T188694,0.375621578555146,+
T076052,---,T076053,0.610193976676411,+
T076052,---,T128720,0.653308623254321,+
T076053,---,T093491,0.372607656457426,+
T076053,---,T095839,-0.416712691328303,-
T076126,---,T077777,0.450913153808305,+
T076126,---,T159182,0.510569168312403,+
T076126,---,T163896,0.503090991869591,+
T076279,---,T119025,0.315734681107499,+
T076283,---,T100872,0.740003212354561,+
T076283,---,T133794,-0.429949140387924,-
T076811,---,T082350,0.527546487823725,+
T076811,---,T106003,0.67258321092626,+
T076811,---,T165791,0.64357847801845,+
T076811,---,T168614,0.55943728864033,+
T076811,---,T182256,0.679144044321576,+
T076811,---,T190740,0.62090666099546,+
T076811,---,T200112,0.657908099891036,+
T076906,---,T105264,0.459770951747603,+
T076906,---,T106310,0.60328789379074,+
T076906,---,T116890,0.54649775517468,+
T077777,---,T112626,0.571903569733348,+
T077861,---,T083761,0.347723509365237,+
T077861,---,T084439,0.0787776958693726,+
T077861,---,T092842,0.375073252241532,+
T077861,---,T134106,-0.373296492282403,-
T077861,---,T163611,0.293729809412659,+
T077861,---,T169025,0.198129389728713,+
T077861,---,T170118,0.292251844902844,+
T077861,---,T190034,0.332061569967755,+
T078232,---,T190742,0.688222384129245,+
T078346,---,T182256,0.654428843156202,+
T078452,---,T122153,0.309680621886428,+
T078452,---,T133796,0.320877471501084,+
T078452,---,T183713,0.353944954635464,+
T078505,---,T089398,0.193983682951128,+
T078505,---,T121137,0.185404771173322,+
T078505,---,T124866,-0.248824256715564,-
T078505,---,T183216,0.178166032180768,+
T078505,---,T194088,0.327036443329306,+
T079062,---,T088175,0.317624053067314,+
T079062,---,T101707,0.295511669997066,+
T079062,---,T121954,0.287958924932857,+
T079062,---,T141005,0.449099667126019,+
T079326,---,T093134,0.702758394020519,+
T079326,---,T099272,0.713634345499838,+
T079326,---,T121619,0.6516641075559,+
T079326,---,T165791,0.7232981905683,+
T079479,---,T086414,0.295906423842261,+
T079479,---,T112072,0.236266503878854,+
T079479,---,T121691,0.295171532978495,+
T080376,---,T083375,0.364463016193957,+
T080376,---,T129409,0.39017288878602,+
T080376,---,T162285,0.48143841437701,+
T080376,---,T192388,0.284913161375844,+
T081067,---,T094800,0.579531060314294,+
T081067,---,T105248,0.490614777354381,+
T081067,---,T123326,0.549579872644932,+
T081067,---,T144479,0.56780836944606,+
T081067,---,T164947,0.531119887905009,+
T081067,---,T184743,0.529892642356021,+
T081067,---,T198487,0.509505530206303,+
T081067,---,T200111,0.390219991620546,+
T081548,---,T189297,0.30780524528716,+
T081548,---,T198487,0.324414582229358,+
T081811,---,T082357,0.504543686237083,+
T081811,---,T102535,0.441574092583211,+
T081811,---,T105264,0.444329147129851,+
T081811,---,T130775,-0.254626961983163,-
T081886,---,T082876,0.570466781511084,+
T081886,---,T083419,0.474275006106085,+
T081886,---,T086033,0.494196508532898,+
T081886,---,T118278,0.481758052685246,+
T081886,---,T126379,0.466262584032163,+
T081886,---,T139374,0.469789927551966,+
T082031,---,T082350,0.676386938656198,+
T082031,---,T082365,0.533982480990899,+
T082031,---,T082435,0.752470048964911,+
T082031,---,T083738,0.634370021024092,+
T082350,---,T082365,0.539979391776433,+
T082350,---,T190459,0.510471225376563,+
T082357,---,T082404,0.417619057497381,+
T082357,---,T134106,-0.418233265836404,-
T082357,---,T198309,0.515261721322503,+
T082365,---,T083761,0.416285867358881,+
T082365,---,T130775,-0.299346651676448,-
T082365,---,T136583,-0.399848208163511,-
T082365,---,T151250,0.468395673211119,+
T082404,---,T082924,0.504161863886622,+
T082404,---,T093775,0.430134509707248,+
T082404,---,T096852,0.431208519344582,+
T082404,---,T129409,0.595052855011991,+
T082404,---,T143696,-0.113940965279582,-
T082404,---,T185247,-0.294999642381473,-
T082404,---,T190034,0.382162174381419,+
T082435,---,T173907,0.638714783062246,+
T082435,---,T181879,0.517125262054649,+
T082435,---,T188694,0.502696397896124,+
T082875,---,T138318,0.594990206073449,+
T082876,---,T083592,0.678706453487416,+
T082876,---,T087901,0.73720923314142,+
T082876,---,T105641,0.653188450744072,+
T082876,---,T121351,0.691116433851875,+
T082876,---,T131968,0.667660866675846,+
T082924,---,T128606,0.58620102574896,+
T082924,---,T129409,0.637788200959005,+
T082924,---,T176601,0.532830285654156,+
T082924,---,T193795,0.155263900076612,+
T082924,---,T199607,0.539347382234059,+
T083186,---,T086039,0.538428027266837,+
T083186,---,T126786,0.653182216472428,+
T083375,---,T086033,0.426342562272013,+
T083375,---,T090493,0.497600048770885,+
T083375,---,T163611,0.319645710562672,+
T083375,---,T165786,0.357221135541832,+
T083419,---,T094869,0.41542368632876,+
T083419,---,T162279,0.374194101368834,+
T083419,---,T165786,0.415729049028334,+
T083587,---,T083761,0.357164012276047,+
T083587,---,T121691,0.371082710104003,+
T083587,---,T132570,0.322303549252558,+
T083587,---,T164318,0.306256766163788,+
T083587,---,T168758,0.248598744580084,+
T083591,---,T092203,0.52372892891319,+
T083591,---,T124123,0.583414875718999,+
T083591,---,T124866,0.597802166189229,+
T083591,---,T180216,0.601752264714206,+
T083592,---,T108400,0.490798648638297,+
T083592,---,T128720,0.684699830892348,+
T083592,---,T166622,0.508982837820408,+
T083742,---,T112088,0.408524082553892,+
T083742,---,T126785,0.342487474279485,+
T083742,---,T168319,0.373591847401639,+
T083742,---,T193394,-0.305920220869559,-
T083778,---,T105234,0.27714123133394,+
T083778,---,T160102,-0.297199889359483,-
T083778,---,T175734,0.317368744468112,+
T083778,---,T198309,0.419656262613249,+
T083788,---,T109221,0.491334415289694,+
T083788,---,T137081,-0.385142778389056,-
T083788,---,T168717,0.414060893066673,+
T083788,---,T182667,-0.470355196612804,-
T084438,---,T129509,0.475620008837465,+
T084866,---,T090381,0.229219209163725,+
T084866,---,T126975,0.141104270316074,+
T084866,---,T149808,0.0978278756860506,+
T084866,---,T165679,0.270633820256977,+
T084866,---,T189558,0.312621969923508,+
T084866,---,T196708,0.194713679295769,+
T085268,---,T095366,0.558395314169772,+
T085268,---,T133796,0.450978615547524,+
T085268,---,T145731,0.626475590463662,+
T085268,---,T145734,0.470986455775789,+
T085268,---,T172168,0.489982764100978,+
T085268,---,T175584,0.485273447980453,+
T085528,---,T126785,0.347855751948439,+
T085802,---,T085803,0.600942846589219,+
T085802,---,T087901,0.653114088473921,+
T085802,---,T120383,0.568946281703546,+
T085802,---,T160860,0.672562799402495,+
T086033,---,T092766,0.421611390226161,+
T086033,---,T094972,0.49345461409195,+
T086033,---,T108174,0.598515668186838,+
T086033,---,T146358,0.269304037215946,+
T086039,---,T126067,0.33476968130199,+
T086066,---,T193798,0.358862069248792,+
T086414,---,T104383,0.627691542313068,+
T086426,---,T096007,0.425776584631532,+
T086426,---,T144463,0.56289680189726,+
T086426,---,T147217,0.594738662536098,+
T086426,---,T176303,0.390901265677301,+
T086426,---,T178961,0.39961208981104,+
T087744,---,T164754,0.367884306138174,+
T087744,---,T192978,0.411190790063198,+
T087901,---,T139375,0.790571871972257,+
T088173,---,T088174,0.734451139033563,+
T088173,---,T135660,0.321148383243511,+
T088174,---,T192978,0.418264708105185,+
T088175,---,T088176,0.734719913627408,+
T088175,---,T088177,0.685860059644936,+
T088176,---,T088177,0.676282073596487,+
T088177,---,T140760,0.390552413543353,+
T088540,---,T101707,0.276605284886864,+
T088540,---,T120141,-0.35665460886604,-
T088540,---,T128683,0.33589580751415,+
T088540,---,T142639,0.262794565461478,+
T089039,---,T135660,0.503641264772868,+
T089039,---,T184118,0.590782987727478,+
T089256,---,T133794,0.291352756127997,+
T089256,---,T189434,0.302465503715137,+
T089341,---,T183216,0.348920605512715,+
T089343,---,T119425,0.195534422851806,+
T089343,---,T136583,0.248709491657225,+
T089343,---,T155923,0.221733488744518,+
T089398,---,T111983,-0.242011194533188,-
T089398,---,T172168,0.401227190313973,+
T089398,---,T173908,0.144806933278838,+
T089398,---,T175584,0.398402255525383,+
T089940,---,T094518,0.392861916052073,+
T089940,---,T169886,0.40957527934129,+
T089940,---,T176451,0.268242421183684,+
T089940,---,T198930,0.380372676790418,+
T090381,---,T124123,0.388479913782112,+
T090381,---,T135324,0.428498154680603,+
T090493,---,T093535,0.596279748526536,+
T090493,---,T105722,0.511056400589657,+
T090493,---,T116890,0.620626494935847,+
T090493,---,T126379,0.64134351496028,+
T090493,---,T135324,0.621405548501632,+
T090880,---,T095314,-0.463064505265692,-
T090880,---,T116267,0.570856115436762,+
T090880,---,T131936,0.573936338894266,+
T090880,---,T176303,0.417180241194812,+
T090880,---,T183216,0.369235360900388,+
T090880,---,T184922,-0.0893381061006387,-
T091044,---,T120141,0.508991569637325,+
T091044,---,T135324,0.607041568286347,+
T091044,---,T180398,0.539759714398892,+
T091502,---,T176450,0.417292025747169,+
T091834,---,T104616,0.396005470721539,+
T091834,---,T189297,0.325363692791321,+
T091835,---,T093202,0.481449990918027,+
T091835,---,T126379,0.598267233506167,+
T091835,---,T165786,0.489959205175291,+
T092203,---,T116194,0.566910036137811,+
T092203,---,T126786,0.588231752455729,+
T092609,---,T093134,0.690739802536921,+
T092609,---,T105233,0.571174013566685,+
T092609,---,T124866,0.664297779978656,+
T092609,---,T157484,0.560424588157944,+
T092609,---,T162279,0.433092536015518,+
T092609,---,T164318,0.55789697422547,+
T092609,---,T173907,0.629910910179521,+
T092766,---,T175734,0.454725046070063,+
T092766,---,T189487,0.306490207502598,+
T092766,---,T196708,0.365523557625156,+
T092842,---,T095515,0.507986610507159,+
T092842,---,T161511,0.549422795718183,+
T092842,---,T163566,0.44981927463341,+
T092842,---,T163611,0.3998572771994,+
T093133,---,T095351,0.592404215199188,+
T093134,---,T142169,0.490960597895348,+
T093202,---,T126517,-0.200989594788554,-
T093202,---,T146273,0.398812716114268,+
T093202,---,T163566,0.388273253850057,+
T093202,---,T163611,0.366456497956747,+
T093327,---,T095310,0.710279341626355,+
T093327,---,T106670,0.704975575650431,+
T093328,---,T094972,0.559199492485762,+
T093328,---,T123719,0.393650253937399,+
T093491,---,T110246,-0.310921626207899,-
T093491,---,T120383,0.393569847057183,+
T093491,---,T126067,0.324133278224545,+
T093491,---,T151250,0.437154992044453,+
T093491,---,T161291,0.312767909782535,+
T093491,---,T172888,-0.373970016672206,-
T093535,---,T131968,0.633681168075028,+
T093535,---,T180398,0.485298307202805,+
T093535,---,T190034,0.380030957032281,+
T093757,---,T094518,0.381654940781413,+
T093757,---,T110222,0.384010283910527,+
T093757,---,T111019,0.454974400890253,+
T093757,---,T116267,0.442020400509391,+
T093757,---,T186313,0.288712867008931,+
T093772,---,T117589,0.307568276677079,+
T093772,---,T152941,0.380290400657532,+
T093775,---,T094973,0.524359763236764,+
T093775,---,T132572,0.465190264396684,+
T093775,---,T133490,0.385757556357439,+
T093775,---,T136583,0.208155406185909,+
T093775,---,T141376,0.47025826849886,+
T093775,---,T178599,0.401140776096955,+
T094097,---,T111886,0.447638514218163,+
T094097,---,T147215,0.404406087369199,+
T094115,---,T141376,0.456678201456877,+
T094115,---,T187666,0.420457233863928,+
T094518,---,T095084,0.438505425709391,+
T094518,---,T098701,0.331427792840854,+
T094518,---,T118965,-0.378250666673983,-
T094518,---,T128815,0.30143291525383,+
T094800,---,T152567,0.67191862586648,+
T094800,---,T184743,0.52800407321853,+
T094869,---,T126785,0.396153131477789,+
T094972,---,T094973,0.726414320161193,+
T094972,---,T095310,0.650114371077622,+
T094972,---,T177132,0.591881935659271,+
T094973,---,T095309,0.849377484719268,+
T094973,---,T095351,0.693071800117973,+
T094973,---,T121619,0.709282117097781,+
T094973,---,T166675,0.841086384120999,+
T094973,---,T182514,0.819351758321693,+
T095069,---,T158334,0.282585459739798,+
T095080,---,T095081,0.670655484384998,+
T095080,---,T106575,0.493467411105823,+
T095080,---,T131968,0.569630789784343,+
T095080,---,T139374,0.51285800537625,+
T095080,---,T190740,0.479041638079942,+
T095081,---,T154945,0.704370822423147,+
T095081,---,T166675,0.785878255166583,+
T095081,---,T200603,0.515225973818747,+
T095084,---,T110726,0.364810397765367,+
T095309,---,T095351,0.685077101546778,+
T095309,---,T190037,0.658904884893293,+
T095310,---,T121619,0.708865877040711,+
T095310,---,T166675,0.745034256094981,+
T095314,---,T096852,0.577499677639611,+
T095314,---,T121196,0.416050010355186,+
T095314,---,T129409,0.447201369209016,+
T095314,---,T160762,0.442319367020032,+
T095351,---,T108651,-0.0755906902605903,-
T095351,---,T169252,0.586829810850763,+
T095351,---,T190037,0.576031160409146,+
T095351,---,T200112,0.545032407911805,+
T095351,---,T200455,0.496797385471778,+
T095366,---,T100204,0.533328375494667,+
T095366,---,T137081,0.437184890866841,+
T095366,---,T142651,0.667625514645128,+
T095366,---,T145662,0.554009913539128,+
T095366,---,T158729,0.528186895167248,+
T095394,---,T178665,0.394266092355228,+
T095439,---,T107438,0.606171451944078,+
T095439,---,T149241,0.636147579944962,+
T095439,---,T166675,0.705356336169793,+
T095439,---,T169252,0.573521780834173,+
T095515,---,T104723,0.542923970864513,+
T095515,---,T124863,0.425045390094111,+
T095515,---,T134944,-0.332693195162958,-
T095515,---,T165791,0.532314852771093,+
T095839,---,T123523,0.575532787124372,+
T095839,---,T126975,-0.254215447317322,-
T095839,---,T134869,0.451340812723903,+
T095839,---,T172888,0.438143784605333,+
T096007,---,T121125,0.459707121747113,+
T096007,---,T136949,0.440387059280912,+
T096852,---,T116890,0.578816690498695,+
T097888,---,T106669,0.624920212091821,+
T097888,---,T123721,0.701997876329447,+
T097888,---,T128720,0.651911110930568,+
T097888,---,T138881,0.626310693112759,+
T097888,---,T143696,0.654403180963643,+
T097888,---,T161511,0.63065162708157,+
T097888,---,T167636,0.28969314991864,+
T097888,---,T189532,0.518481994668875,+
T097888,---,T198042,0.577431507474444,+
T098701,---,T170367,0.348941715511328,+
T098701,---,T174478,0.340741655687399,+
T098701,---,T184922,0.36587951698523,+
T098701,---,T185247,-0.107676141953215,-
T098771,---,T119423,0.359729171651749,+
T098771,---,T121958,0.46135776873387,+
T098885,---,T133796,0.3738219354826,+
T098885,---,T134944,0.472192386368163,+
T099271,---,T108400,0.464257283263217,+
T099271,---,T139374,0.475119713095715,+
T099271,---,T165004,0.430422774063407,+
T099355,---,T152846,0.698740795025165,+
T099355,---,T154945,0.751506938432196,+
T099720,---,T104635,0.295728152493213,+
T099720,---,T105642,0.316736265419114,+
T099720,---,T123719,0.30438315782491,+
T099720,---,T124123,0.433733526825757,+
T099720,---,T196704,-0.254098730388217,-
T100204,---,T122550,0.435422950025146,+
T100204,---,T142651,0.511227579877453,+
T100204,---,T145734,0.421005656757873,+
T100204,---,T155923,0.344720937345988,+
T100204,---,T189434,0.36855775571683,+
T100486,---,T104383,-0.367793789113175,-
T100486,---,T133794,0.396688306056787,+
T100486,---,T136648,0.328893481234779,+
T100486,---,T176303,0.297381687022859,+
T100871,---,T106669,0.746296606691628,+
T100871,---,T108174,0.811364760175394,+
T100871,---,T166176,0.502625809781039,+
T101302,---,T138318,-0.421520037964343,-
T101302,---,T169888,0.471231120972858,+
T101418,---,T104383,-0.209406356381143,-
T101418,---,T170760,0.370544065006527,+
T101707,---,T101708,0.508284879781354,+
T101707,---,T155923,0.245684533113904,+
T101708,---,T121697,-0.347941896152817,-
T101708,---,T150961,0.350059568733139,+
T104383,---,T161511,0.571023000956362,+
T104383,---,T162212,0.464056153796788,+
T104616,---,T111886,-0.28949003333459,-
T104616,---,T151706,0.386248472586821,+
T104616,---,T169895,-0.315246997721254,-
T104616,---,T171342,0.493926172917526,+
T104616,---,T196704,-0.350090234286796,-
T104635,---,T105248,0.54672739995715,+
T104635,---,T121196,0.375235533598851,+
T104635,---,T165786,0.353403582598724,+
T104723,---,T105797,0.713451342151392,+
T104723,---,T106670,0.722004343598503,+
T104723,---,T161511,0.636597012366932,+
T104723,---,T166176,0.459097144217685,+
T104730,---,T124809,0.500700878336833,+
T104730,---,T163537,0.396012442258343,+
T104730,---,T168319,0.415968106326088,+
T104730,---,T178821,0.308498370488351,+
T104730,---,T190037,0.431057955053095,+
T104950,---,T166675,0.783996884449986,+
T105233,---,T131968,0.51463619936955,+
T105233,---,T161511,0.534864151433434,+
T105233,---,T166622,0.456430333546278,+
T105233,---,T174052,0.485865069290209,+
T105233,---,T198533,0.58468488057187,+
T105234,---,T161514,0.419706691494776,+
T105234,---,T173908,0.305975255972262,+
T105234,---,T195839,0.399251792224364,+
T105248,---,T105249,0.690203022222553,+
T105248,---,T144479,0.596064556598187,+
T105248,---,T194375,0.453447872545647,+
T105248,---,T198042,0.598285684357743,+
T105249,---,T105254,0.373490450492771,+
T105249,---,T116890,0.52057895989925,+
T105249,---,T142401,0.538339102744178,+
T105249,---,T173908,0.330332937119206,+
T105254,---,T105264,0.444574769012348,+
T105254,---,T106303,0.412557725563174,+
T105254,---,T198487,0.386113943341563,+
T105264,---,T118278,0.536052593743179,+
T105264,---,T118901,-0.337182109972766,-
T105264,---,T139374,0.453740414265014,+
T105264,---,T173907,0.495315368364967,+
T105264,---,T178665,0.39648753355943,+
T105264,---,T194897,0.468285513316316,+
T105600,---,T105797,0.791572267647359,+
T105600,---,T169251,0.741554726222578,+
T105600,---,T198158,0.792301649681543,+
T105641,---,T135937,-0.453538018034477,-
T105722,---,T135324,0.512050926024697,+
T105763,---,T105797,0.751260623402859,+
T105763,---,T125719,0.689965377244213,+
T105763,---,T174052,0.636316294618157,+
T105797,---,T121619,0.753475523253042,+
T105797,---,T164318,0.57311869185851,+
T105797,---,T164947,0.630270956668715,+
T105797,---,T165791,0.726599446135123,+
T105942,---,T173908,0.392926393422704,+
T106002,---,T106003,0.579828147909597,+
T106002,---,T125629,0.309489854043118,+
T106002,---,T164318,0.414181782108067,+
T106003,---,T152840,0.665202989145249,+
T106003,---,T182256,0.745409023772053,+
T106088,---,T133794,-0.267846380180322,-
T106088,---,T163537,0.396385284604771,+
T106303,---,T126785,0.325240886350233,+
T106303,---,T170760,0.33374324367259,+
T106310,---,T180398,0.541974683301034,+
T106575,---,T108400,0.417521492423797,+
T106575,---,T164318,0.471384302061561,+
T106575,---,T165791,0.57904487893855,+
T106669,---,T106670,0.737972577506111,+
T106669,---,T138881,0.574274187856746,+
T106669,---,T166176,0.457273161811313,+
T106670,---,T151250,0.554777260908348,+
T106670,---,T177132,0.684781948353126,+
T107438,---,T116194,0.724037491576629,+
T107438,---,T124866,0.621067800737524,+
T107438,---,T126786,0.633552866793929,+
T107438,---,T200603,0.468357168170585,+
T108174,---,T166675,0.812942781020473,+
T108400,---,T118278,0.510880345615246,+
T108651,---,T126067,0.232088818827577,+
T108651,---,T145734,-0.294658373098522,-
T108651,---,T180082,0.306666520271806,+
T108651,---,T187666,0.367122646218023,+
T108651,---,T198930,-0.314548550034979,-
T109221,---,T120141,0.524474928412367,+
T109989,---,T136046,0.507855907406621,+
T109989,---,T192978,0.443007000663534,+
T110033,---,T116058,0.353434574252132,+
T110033,---,T116501,0.634612272384699,+
T110222,---,T118901,0.411337235017971,+
T110222,---,T135555,0.431940921962527,+
T110222,---,T178961,0.345202521597476,+
T110222,---,T192978,0.420060936589427,+
T110222,---,T194088,0.322592306829041,+
T110246,---,T110247,0.453212974378194,+
T110246,---,T121137,0.331284785865327,+
T110247,---,T155923,0.323878799595392,+
T110247,---,T173649,0.240034787756112,+
T110726,---,T137896,0.314164721696857,+
T110726,---,T142648,0.407467177061577,+
T111019,---,T116267,0.498886917844494,+
T111019,---,T151706,-0.364880689326711,-
T111886,---,T183216,0.28437017021895,+
T111983,---,T116890,0.41196709490914,+
T111983,---,T178906,0.152982847516066,+
T111983,---,T200602,0.341281157055927,+
T112072,---,T112077,0.291142970617982,+
T112072,---,T152840,0.295440808676362,+
T112077,---,T185072,0.672967413900123,+
T112088,---,T112626,0.526224597056776,+
T112088,---,T198616,0.300332728799162,+
T112148,---,T125332,0.370818232427946,+
T112626,---,T128606,0.570943433440349,+
T112626,---,T160761,0.469353196459622,+
T114499,---,T121351,0.729059005731398,+
T114499,---,T133709,0.80728539818409,+
T116058,---,T133490,0.226478113239109,+
T116058,---,T180216,0.385379087442965,+
T116164,---,T130775,0.34778206381883,+
T116164,---,T182256,-0.45017926459403,-
T116194,---,T144479,0.572765964928254,+
T116267,---,T117729,0.428807374801332,+
T116267,---,T123523,0.575210908689672,+
T116267,---,T136046,0.607368934471681,+
T116267,---,T147217,0.639445679645145,+
T116890,---,T160860,0.7040229878608,+
T116890,---,T162757,0.700254273535617,+
T116890,---,T165786,0.530666380391064,+
T116890,---,T178665,0.506078595256282,+
T116890,---,T180398,0.574969201550852,+
T117589,---,T132573,0.376356204598732,+
T117589,---,T135324,0.382418931833085,+
T117589,---,T169252,0.39071353538687,+
T117729,---,T129382,0.380278453351789,+
T117729,---,T183216,0.284946195646865,+
T117729,---,T183713,0.428463754296573,+
T117796,---,T162285,0.398151967630305,+
T117796,---,T194694,0.371260904002553,+
T118278,---,T144479,0.526613778376449,+
T118278,---,T166622,0.444251814183293,+
T118901,---,T128683,0.407667969736584,+
T118965,---,T163648,0.442678242656626,+
T119025,---,T121957,0.395646333955364,+
T119423,---,T119425,0.334478639407451,+
T119423,---,T172888,0.354869292856067,+
T119423,---,T178093,0.170675888393521,+
T120141,---,T128720,0.556578130074306,+
T120383,---,T120384,0.64105967338411,+
T120383,---,T124866,0.534802286661702,+
T120383,---,T164776,0.674049178921046,+
T120384,---,T164776,0.841629410632557,+
T121125,---,T169025,-0.363228244772403,-
T121125,---,T196704,0.39907762076907,+
T121137,---,T125709,0.345069008421532,+
T121137,---,T135937,0.314714838192717,+
T121137,---,T136648,0.313529294820185,+
T121137,---,T142648,0.332319257261926,+
T121137,---,T155923,0.355815544890326,+
T121137,---,T163648,-0.334543401043368,-
T121137,---,T172888,0.405868960838949,+
T121192,---,T173907,0.566304277728561,+
T121196,---,T126379,0.418555360888339,+
T121196,---,T132573,0.416054142988965,+
T121196,---,T199863,0.405021289922431,+
T121351,---,T142169,0.539776513171798,+
T121351,---,T151563,0.614131359834988,+
T121619,---,T198158,0.687984674255001,+
T121619,---,T198487,0.573824329466797,+
T121691,---,T121697,0.479090417180436,+
T121691,---,T168758,0.310853833438287,+
T121954,---,T121958,0.340896386613527,+
T121954,---,T122205,0.275401821459646,+
T121954,---,T134710,0.299844787443048,+
T121954,---,T176303,0.284603324027971,+
T121954,---,T199863,-0.288535588421514,-
T121956,---,T121958,0.505555059480633,+
T121956,---,T148899,0.535546110683689,+
T121957,---,T121958,0.623359935415161,+
T121957,---,T133796,0.4639067590653,+
T121957,---,T134641,0.376445181758309,+
T121957,---,T141005,0.44651058607584,+
T121957,---,T150696,0.367028179661364,+
T121957,---,T172888,0.453724907131888,+
T121958,---,T147580,0.424216456851801,+
T121958,---,T184922,0.340725262485725,+
T122153,---,T134710,0.32239209204966,+
T122153,---,T145732,0.347625306021839,+
T122153,---,T148258,0.364689007934855,+
T122153,---,T193801,0.349491153019337,+
T122205,---,T136583,0.284651116847507,+
T122326,---,T161511,0.533043062400016,+
T122326,---,T178821,0.291830105634983,+
T122326,---,T195839,0.332099200678479,+
T122550,---,T142648,0.391824896290028,+
T122550,---,T148176,0.393117733585514,+
T123166,---,T138182,0.298189905245697,+
T123166,---,T147217,0.451816014635474,+
T123166,---,T148897,0.40245109499828,+
T123166,---,T150696,0.336670643557049,+
T123166,---,T156570,0.165731995891695,+
T123326,---,T162757,0.732575558168024,+
T123326,---,T165004,0.527294088373649,+
T123523,---,T178112,0.426315768441763,+
T123523,---,T198930,0.449353095259801,+
T123719,---,T123721,0.50727269257986,+
T123719,---,T151250,0.4291722699815,+
T124123,---,T146271,0.536921767401843,+
T124123,---,T161511,0.614774175820401,+
T124123,---,T162757,0.690117919476609,+
T124123,---,T194694,0.548402430864936,+
T124862,---,T131968,0.614937017401,+
T124862,---,T138881,0.593910347918329,+
T124862,---,T162212,0.520375162056561,+
T124866,---,T126379,0.556143107799981,+
T124866,---,T131968,0.604643449574432,+
T125081,---,T143696,0.616095537688403,+
T125332,---,T187243,0.323942119830445,+
T125629,---,T128605,0.567031278429312,+
T125629,---,T129409,0.528717763610009,+
T125629,---,T180082,0.389067656763351,+
T125709,---,T155923,0.314776727193588,+
T125719,---,T126067,0.421986540356117,+
T125719,---,T190742,0.673057779486967,+
T126067,---,T154656,0.215524012648897,+
T126228,---,T128683,0.455442402953608,+
T126228,---,T133793,0.447123263303333,+
T126228,---,T176452,0.533139613058575,+
T126388,---,T142169,0.593881020681114,+
T126517,---,T131789,0.237808304170424,+
T126517,---,T182931,0.175632154783535,+
T126785,---,T126786,0.361207656588396,+
T126785,---,T128605,0.335708183123344,+
T126785,---,T156570,0.332939395679549,+
T126785,---,T165679,0.359878857977577,+
T126785,---,T170760,0.395341069932511,+
T127019,---,T129382,0.323634512729154,+
T127019,---,T134106,0.357020522167202,+
T127019,---,T148259,0.444310859211725,+
T127019,---,T173650,0.296434552779572,+
T128173,---,T133078,0.329961122757761,+
T128173,---,T147217,0.51593032957324,+
T128605,---,T128606,0.693874837727815,+
T128606,---,T129409,0.652688783793499,+
T128606,---,T163537,0.473295137036033,+
T128627,---,T185072,0.856320578413858,+
T128683,---,T133796,0.379692852903389,+
T128683,---,T142651,0.379363951295923,+
T128683,---,T169888,0.438925103201036,+
T128683,---,T196704,0.377299941449531,+
T128720,---,T131968,0.604268721936213,+
T128720,---,T172888,-0.390470950943998,-
T128815,---,T178112,0.322244194124794,+
T129382,---,T145188,0.345035524901589,+
T129382,---,T184367,0.307198927747861,+
T129382,---,T194375,0.179367135000289,+
T129409,---,T146358,0.527594500710161,+
T129409,---,T176601,0.590152997346865,+
T129409,---,T180082,0.422659551322028,+
T129509,---,T149496,0.477629297873769,+
T129509,---,T189435,0.482746409890253,+
T129708,---,T140997,-0.423390286354156,-
T130775,---,T134106,0.33978564631404,+
T130775,---,T176303,0.286391000185012,+
T130775,---,T196170,0.243244176299806,+
T131788,---,T185247,0.342021172091039,+
T131789,---,T164754,0.337887838579519,+
T131789,---,T196170,0.229500806046143,+
T131936,---,T136046,0.610018387626589,+
T131936,---,T144463,0.608058922406366,+
T131936,---,T148176,0.561851095345371,+
T131968,---,T188694,0.542209766420786,+
T131968,---,T200455,0.550727167246439,+
T132572,---,T161051,0.3894242743566,+
T132572,---,T165679,0.299235460673408,+
T132573,---,T133490,0.431388855865506,+
T132573,---,T133796,-0.369843748679067,-
T132573,---,T135324,0.578809312739476,+
T132573,---,T180082,0.375160582077449,+
T132573,---,T185247,-0.279680924810726,-
T132573,---,T200603,0.42925777216311,+
T133078,---,T145726,0.441261383907757,+
T133078,---,T160526,0.386310184628953,+
T133078,---,T169886,0.349228666838187,+
T133078,---,T185247,0.332797470747938,+
T133078,---,T192816,-0.105385844557531,-
T133319,---,T134737,-0.352974602691837,-
T133319,---,T189297,0.270320367058025,+
T133319,---,T200455,0.427312478636517,+
T133490,---,T160762,0.464137460838805,+
T133709,---,T133710,0.497147579580398,+
T133710,---,T148286,0.444381455349675,+
T133710,---,T178906,0.175219525415654,+
T133793,---,T133794,0.404497973682549,+
